,chr,length,start,end,p
38899,chr2,1,64948,64948,0.01
38900,chr2,1,64952,64952,0.01
38901,chr2,1,64970,64970,0.01
38902,chr2,1,64973,64973,0.01
38903,chr2,2,64978,64979,0.01
38904,chr2,1,64988,64988,0.01
38905,chr2,1,65004,65004,0.01
38906,chr2,1,65006,65006,0.01
38907,chr2,1,65008,65008,0.01
38908,chr2,1,65041,65041,0.01
38909,chr2,1,65043,65043,0.01
38910,chr2,1,65046,65046,0.01
38911,chr2,1,65055,65055,0.01
38912,chr2,2,65060,65061,0.01
38913,chr2,2,65074,65075,0.01
38914,chr2,1,65091,65091,0.01
38915,chr2,3,65096,65098,0.01
38916,chr2,1,65100,65100,0.01
38917,chr2,1,65108,65108,0.01
38918,chr2,1,65110,65110,0.01
38919,chr2,1,65117,65117,0.01
38920,chr2,1,65119,65119,0.01
38921,chr2,2,65121,65122,0.01
38922,chr2,2,65141,65142,0.01
38923,chr2,1,65158,65158,0.01
38924,chr2,1,65164,65164,0.01
38925,chr2,1,65167,65167,0.01
38926,chr2,1,65180,65180,0.01
38927,chr2,1,65186,65186,0.01
38928,chr2,1,65192,65192,0.01
38929,chr2,2,65213,65214,0.01
38930,chr2,1,65227,65227,0.01
38931,chr2,2,65229,65230,0.01
38932,chr2,1,65239,65239,0.01
38933,chr2,1,65242,65242,0.01
38934,chr2,1,65258,65258,0.01
38935,chr2,1,65262,65262,0.01
38936,chr2,1,65268,65268,0.01
38937,chr2,1,65293,65293,0.01
38938,chr2,1,65306,65306,0.01
38939,chr2,1,65310,65310,0.01
38940,chr2,1,65326,65326,0.01
38941,chr2,1,65350,65350,0.01
38942,chr2,1,65358,65358,0.01
38943,chr2,2,65368,65369,0.01
38944,chr2,1,65379,65379,0.01
38945,chr2,1,65384,65384,0.01
38946,chr2,1,65393,65393,0.01
38947,chr2,1,65401,65401,0.01
38948,chr2,1,65406,65406,0.01
38949,chr2,3,65440,65442,0.01
38950,chr2,1,65447,65447,0.01
38951,chr2,1,65450,65450,0.01
38952,chr2,1,65454,65454,0.01
38953,chr2,1,65457,65457,0.01
38954,chr2,3,65463,65465,0.01
38955,chr2,1,65469,65469,0.01
38956,chr2,1,65474,65474,0.01
38957,chr2,1,65477,65477,0.01
38958,chr2,1,65481,65481,0.01
38959,chr2,1,65486,65486,0.01
38960,chr2,1,65493,65493,0.01
38961,chr2,6,65500,65505,0.01
38962,chr2,2,65536,65537,0.01
38963,chr2,1,65544,65544,0.01
38964,chr2,1,65556,65556,0.01
38965,chr2,1,65559,65559,0.01
38966,chr2,1,65561,65561,0.01
38967,chr2,1,65583,65583,0.01
38968,chr2,1,65585,65585,0.01
38969,chr2,1,65590,65590,0.01
38970,chr2,1,65595,65595,0.01
38971,chr2,1,65599,65599,0.01
38972,chr2,1,65601,65601,0.01
38973,chr2,1,65605,65605,0.01
38974,chr2,1,65612,65612,0.01
38975,chr2,1,65619,65619,0.01
38976,chr2,1,65630,65630,0.01
38977,chr2,1,65632,65632,0.01
38978,chr2,1,65634,65634,0.01
38979,chr2,2,65640,65641,0.01
38980,chr2,1,65650,65650,0.01
38981,chr2,1,65655,65655,0.01
38982,chr2,1,65662,65662,0.01
38983,chr2,1,65666,65666,0.01
38984,chr2,1,65670,65670,0.01
38985,chr2,1,65684,65684,0.01
38986,chr2,3,65700,65702,0.01
38987,chr2,1,65708,65708,0.01
38988,chr2,1,65710,65710,0.01
38989,chr2,1,65728,65728,0.01
38990,chr2,2,65749,65750,0.01
38991,chr2,2,65752,65753,0.01
38992,chr2,1,65760,65760,0.01
38993,chr2,1,65762,65762,0.01
38994,chr2,1,65780,65780,0.01
38995,chr2,2,65784,65785,0.01
38996,chr2,1,65790,65790,0.01
38997,chr2,1,65792,65792,0.01
38998,chr2,1,65799,65799,0.01
38999,chr2,1,65803,65803,0.01
39000,chr2,1,65822,65822,0.01
39001,chr2,1,65825,65825,0.01
39002,chr2,1,65835,65835,0.01
39003,chr2,1,65843,65843,0.01
39004,chr2,1,65851,65851,0.01
39005,chr2,2,65865,65866,0.01
39006,chr2,1,65869,65869,0.01
39007,chr2,2,65872,65873,0.01
39008,chr2,1,65885,65885,0.01
39009,chr2,1,65890,65890,0.01
39010,chr2,4,65894,65897,0.01
39011,chr2,1,65901,65901,0.01
39012,chr2,4,65906,65909,0.01
39013,chr2,1,65912,65912,0.01
39014,chr2,1,65928,65928,0.01
39015,chr2,1,65931,65931,0.01
39016,chr2,1,65940,65940,0.01
39017,chr2,2,65944,65945,0.01
39018,chr2,1,65954,65954,0.01
39019,chr2,1,65965,65965,0.01
39020,chr2,1,65972,65972,0.01
39021,chr2,1,65975,65975,0.01
39022,chr2,1,65978,65978,0.01
39023,chr2,1,65988,65988,0.01
39024,chr2,1,65991,65991,0.01
39025,chr2,1,66005,66005,0.01
39026,chr2,2,66011,66012,0.01
39027,chr2,2,66023,66024,0.01
39028,chr2,1,66031,66031,0.01
39029,chr2,3,66035,66037,0.01
39030,chr2,1,66057,66057,0.01
39031,chr2,1,66063,66063,0.01
39032,chr2,1,66067,66067,0.01
39033,chr2,1,66070,66070,0.01
39034,chr2,1,66076,66076,0.01
39035,chr2,1,66079,66079,0.01
39036,chr2,1,66083,66083,0.01
39037,chr2,1,66102,66102,0.01
39038,chr2,1,66122,66122,0.01
39039,chr2,2,66130,66131,0.01
39040,chr2,1,66134,66134,0.01
39041,chr2,1,66136,66136,0.01
39042,chr2,1,66145,66145,0.01
39043,chr2,1,66151,66151,0.01
39044,chr2,6,66158,66163,0.01
39045,chr2,1,66190,66190,0.01
39046,chr2,1,66194,66194,0.01
39047,chr2,1,66212,66212,0.01
39048,chr2,2,66215,66216,0.01
39049,chr2,1,66218,66218,0.01
39050,chr2,1,66220,66220,0.01
39051,chr2,3,66222,66224,0.01
39052,chr2,1,66230,66230,0.01
39053,chr2,1,66257,66257,0.01
39054,chr2,1,66260,66260,0.01
39055,chr2,1,66274,66274,0.01
39056,chr2,1,66277,66277,0.01
39057,chr2,1,66281,66281,0.01
39058,chr2,1,66283,66283,0.01
39059,chr2,2,66296,66297,0.01
39060,chr2,1,66311,66311,0.01
39061,chr2,1,66320,66320,0.01
39062,chr2,1,66326,66326,0.01
39063,chr2,1,66332,66332,0.01
39064,chr2,1,66340,66340,0.01
39065,chr2,1,66358,66358,0.01
39066,chr2,1,66366,66366,0.01
39067,chr2,1,66375,66375,0.01
39068,chr2,1,66377,66377,0.01
39069,chr2,1,66391,66391,0.01
39070,chr2,1,66399,66399,0.01
39071,chr2,1,66402,66402,0.01
39072,chr2,1,66408,66408,0.01
39073,chr2,1,66423,66423,0.01
39074,chr2,1,66428,66428,0.01
39075,chr2,1,66432,66432,0.01
39076,chr2,2,66454,66455,0.01
39077,chr2,1,66472,66472,0.01
39078,chr2,1,66481,66481,0.01
39079,chr2,3,66490,66492,0.01
39080,chr2,1,66494,66494,0.01
39081,chr2,1,66496,66496,0.01
39082,chr2,1,66500,66500,0.01
39083,chr2,1,66503,66503,0.01
39084,chr2,1,66508,66508,0.01
39085,chr2,1,66516,66516,0.01
39086,chr2,1,66518,66518,0.01
39087,chr2,1,66528,66528,0.01
39088,chr2,1,66530,66530,0.01
39089,chr2,1,66533,66533,0.01
39090,chr2,2,66551,66552,0.01
39091,chr2,1,66554,66554,0.01
39092,chr2,1,66556,66556,0.01
39093,chr2,1,66565,66565,0.01
39094,chr2,2,66574,66575,0.01
39095,chr2,1,66580,66580,0.01
39096,chr2,2,66582,66583,0.01
39097,chr2,1,66588,66588,0.01
39098,chr2,1,66595,66595,0.01
39099,chr2,1,66597,66597,0.01
39100,chr2,2,66614,66615,0.01
39101,chr2,1,66628,66628,0.01
39102,chr2,1,66632,66632,0.01
39103,chr2,1,66635,66635,0.01
39104,chr2,1,66641,66641,0.01
39105,chr2,1,66660,66660,0.01
39106,chr2,2,66666,66667,0.01
39107,chr2,1,66671,66671,0.01
39108,chr2,3,66673,66675,0.01
39109,chr2,1,66680,66680,0.01
39110,chr2,5,66686,66690,0.01
39111,chr2,1,66693,66693,0.01
39112,chr2,1,66706,66706,0.01
39113,chr2,1,66713,66713,0.01
39114,chr2,2,66743,66744,0.01
39115,chr2,1,66746,66746,0.01
39116,chr2,1,66764,66764,0.01
39117,chr2,1,66779,66779,0.01
39118,chr2,1,66781,66781,0.01
39119,chr2,1,66788,66788,0.01
39120,chr2,1,66792,66792,0.01
39121,chr2,1,66800,66800,0.01
39122,chr2,1,66813,66813,0.01
39123,chr2,1,66816,66816,0.01
39124,chr2,1,66818,66818,0.01
39125,chr2,1,66824,66824,0.01
39126,chr2,1,66827,66827,0.01
39127,chr2,2,66858,66859,0.01
39128,chr2,3,66870,66872,0.01
39129,chr2,1,66886,66886,0.01
39130,chr2,1,66901,66901,0.01
39131,chr2,2,66905,66906,0.01
39132,chr2,1,66910,66910,0.01
39133,chr2,1,66912,66912,0.01
39134,chr2,1,66916,66916,0.01
39135,chr2,3,66921,66923,0.01
39136,chr2,1,66942,66942,0.01
39137,chr2,1,66968,66968,0.01
39138,chr2,1,66975,66975,0.01
39139,chr2,2,66981,66982,0.01
39140,chr2,1,66986,66986,0.01
39141,chr2,1,67007,67007,0.01
39142,chr2,1,67012,67012,0.01
39143,chr2,1,67024,67024,0.01
39144,chr2,1,67028,67028,0.01
39145,chr2,2,67034,67035,0.01
39146,chr2,1,67051,67051,0.01
39147,chr2,1,67072,67072,0.01
39148,chr2,2,67079,67080,0.01
39149,chr2,1,67097,67097,0.01
39150,chr2,1,67103,67103,0.01
39151,chr2,4,67108,67111,0.01
39152,chr2,1,67118,67118,0.01
39153,chr2,1,67123,67123,0.01
39154,chr2,1,67132,67132,0.01
39155,chr2,2,67147,67148,0.01
39156,chr2,2,67167,67168,0.01
39157,chr2,1,67177,67177,0.01
39158,chr2,1,67197,67197,0.01
39159,chr2,1,67199,67199,0.01
39160,chr2,1,67205,67205,0.01
39161,chr2,1,67207,67207,0.01
39162,chr2,1,67213,67213,0.01
39163,chr2,1,67216,67216,0.01
39164,chr2,1,67222,67222,0.01
39165,chr2,1,67235,67235,0.01
39166,chr2,1,67248,67248,0.01
39167,chr2,3,67252,67254,0.01
39168,chr2,3,67258,67260,0.01
39169,chr2,1,67264,67264,0.01
39170,chr2,1,67269,67269,0.01
39171,chr2,1,67296,67296,0.01
39172,chr2,1,67303,67303,0.01
39173,chr2,1,67322,67322,0.01
39174,chr2,1,67331,67331,0.01
39175,chr2,2,67337,67338,0.01
39176,chr2,1,67341,67341,0.01
39177,chr2,1,67343,67343,0.01
39178,chr2,1,67352,67352,0.01
39179,chr2,1,67356,67356,0.01
39180,chr2,1,67393,67393,0.01
39181,chr2,1,67395,67395,0.01
39182,chr2,1,67403,67403,0.01
39183,chr2,1,67421,67421,0.01
39184,chr2,1,67434,67434,0.01
39185,chr2,1,67448,67448,0.01
39186,chr2,1,67450,67450,0.01
39187,chr2,2,67456,67457,0.01
39188,chr2,1,67466,67466,0.01
39189,chr2,2,67468,67469,0.01
39190,chr2,1,67477,67477,0.01
39191,chr2,1,67480,67480,0.01
39192,chr2,3,67495,67497,0.01
39193,chr2,1,67502,67502,0.01
39194,chr2,1,67507,67507,0.01
39195,chr2,1,67518,67518,0.01
39196,chr2,2,67521,67522,0.01
39197,chr2,1,67539,67539,0.01
39198,chr2,1,67541,67541,0.01
39199,chr2,1,67552,67552,0.01
39200,chr2,2,67586,67587,0.01
39201,chr2,1,67617,67617,0.01
39202,chr2,1,67633,67633,0.01
39203,chr2,1,67642,67642,0.01
39204,chr2,1,67646,67646,0.01
39205,chr2,1,67658,67658,0.01
39206,chr2,1,67662,67662,0.01
39207,chr2,2,67671,67672,0.01
39208,chr2,5,67678,67682,0.01
39209,chr2,1,67684,67684,0.01
39210,chr2,1,67690,67690,0.01
39211,chr2,3,67693,67695,0.01
39212,chr2,1,67711,67711,0.01
39213,chr2,4,67713,67716,0.01
39214,chr2,1,67719,67719,0.01
39215,chr2,1,67750,67750,0.01
39216,chr2,1,67760,67760,0.01
39217,chr2,3,67763,67765,0.01
39218,chr2,1,67769,67769,0.01
39219,chr2,1,67771,67771,0.01
39220,chr2,2,67776,67777,0.01
39221,chr2,1,67782,67782,0.01
39222,chr2,1,67791,67791,0.01
39223,chr2,6,67798,67803,0.01
39224,chr2,1,67808,67808,0.01
39225,chr2,1,67810,67810,0.01
39226,chr2,4,67835,67838,0.01
39227,chr2,1,67842,67842,0.01
39228,chr2,1,67852,67852,0.01
39229,chr2,1,67865,67865,0.01
39230,chr2,1,67876,67876,0.01
39231,chr2,1,67879,67879,0.01
39232,chr2,2,67891,67892,0.01
39233,chr2,1,67925,67925,0.01
39234,chr2,1,67935,67935,0.01
39235,chr2,2,67950,67951,0.01
39236,chr2,3,67971,67973,0.01
39237,chr2,1,67977,67977,0.01
39238,chr2,1,67980,67980,0.01
39239,chr2,1,67986,67986,0.01
39240,chr2,1,67993,67993,0.01
39241,chr2,1,68008,68008,0.01
39242,chr2,1,68012,68012,0.01
39243,chr2,1,68017,68017,0.01
39244,chr2,1,68023,68023,0.01
39245,chr2,1,68026,68026,0.01
39246,chr2,1,68030,68030,0.01
39247,chr2,1,68032,68032,0.01
39248,chr2,1,68046,68046,0.01
39249,chr2,1,68058,68058,0.01
39250,chr2,1,68069,68069,0.01
39251,chr2,1,68072,68072,0.01
39252,chr2,1,68076,68076,0.01
39253,chr2,1,68083,68083,0.01
39254,chr2,3,68101,68103,0.01
39255,chr2,1,68114,68114,0.01
39256,chr2,2,68118,68119,0.01
39257,chr2,1,68122,68122,0.01
39258,chr2,1,68130,68130,0.01
39259,chr2,1,68137,68137,0.01
39260,chr2,1,68150,68150,0.01
39261,chr2,3,68152,68154,0.01
39262,chr2,1,68160,68160,0.01
39263,chr2,1,68163,68163,0.01
39264,chr2,1,68169,68169,0.01
39265,chr2,1,68182,68182,0.01
39266,chr2,1,68185,68185,0.01
39267,chr2,1,68196,68196,0.01
39268,chr2,1,68200,68200,0.01
39269,chr2,1,68224,68224,0.01
39270,chr2,1,68228,68228,0.01
39271,chr2,1,68238,68238,0.01
39272,chr2,1,68247,68247,0.01
39273,chr2,1,68250,68250,0.01
39274,chr2,1,68252,68252,0.01
39275,chr2,1,68257,68257,0.01
39276,chr2,1,68259,68259,0.01
39277,chr2,1,68268,68268,0.01
39278,chr2,2,68283,68284,0.01
39279,chr2,3,68306,68308,0.01
39280,chr2,2,68315,68316,0.01
39281,chr2,1,68342,68342,0.01
39282,chr2,1,68347,68347,0.01
39283,chr2,2,68356,68357,0.01
39284,chr2,4,68363,68366,0.01
39285,chr2,1,68401,68401,0.01
39286,chr2,1,68409,68409,0.01
39287,chr2,2,68412,68413,0.01
39288,chr2,1,68434,68434,0.01
39289,chr2,1,68437,68437,0.01
39290,chr2,1,68446,68446,0.01
39291,chr2,4,68450,68453,0.01
39292,chr2,1,68477,68477,0.01
39293,chr2,1,68480,68480,0.01
39294,chr2,1,68485,68485,0.01
39295,chr2,1,68498,68498,0.01
39296,chr2,1,68500,68500,0.01
39297,chr2,1,68504,68504,0.01
39298,chr2,1,68511,68511,0.01
39299,chr2,1,68519,68519,0.01
39300,chr2,1,68531,68531,0.01
39301,chr2,1,68543,68543,0.01
39302,chr2,1,68550,68550,0.01
39303,chr2,1,68559,68559,0.01
39304,chr2,1,68564,68564,0.01
39305,chr2,1,68580,68580,0.01
39306,chr2,6,68595,68600,0.01
39307,chr2,1,68610,68610,0.01
39308,chr2,1,68622,68622,0.01
39309,chr2,1,68624,68624,0.01
39310,chr2,2,68626,68627,0.01
39311,chr2,1,68631,68631,0.01
39312,chr2,1,68635,68635,0.01
39313,chr2,1,68638,68638,0.01
39314,chr2,1,68664,68664,0.01
39315,chr2,1,68716,68716,0.01
39316,chr2,1,68733,68733,0.01
39317,chr2,1,68740,68740,0.01
39318,chr2,2,68746,68747,0.01
39319,chr2,1,68758,68758,0.01
39320,chr2,1,68763,68763,0.01
39321,chr2,1,68776,68776,0.01
39322,chr2,1,68794,68794,0.01
39323,chr2,1,68801,68801,0.01
39324,chr2,1,68813,68813,0.01
39325,chr2,1,68846,68846,0.01
39326,chr2,1,68862,68862,0.01
39327,chr2,1,68864,68864,0.01
39328,chr2,1,68876,68876,0.01
39329,chr2,1,68916,68916,0.01
39330,chr2,1,68940,68940,0.01
39331,chr2,2,68944,68945,0.01
39332,chr2,1,68953,68953,0.01
39333,chr2,1,68962,68962,0.01
39334,chr2,1,68994,68994,0.01
39335,chr2,1,69018,69018,0.01
39336,chr2,2,69020,69021,0.01
39337,chr2,1,69051,69051,0.01
39338,chr2,1,69055,69055,0.01
39339,chr2,1,69065,69065,0.01
39340,chr2,1,69067,69067,0.01
39341,chr2,1,69071,69071,0.01
39342,chr2,1,69091,69091,0.01
39343,chr2,1,69094,69094,0.01
39344,chr2,1,69129,69129,0.01
39345,chr2,1,69133,69133,0.01
39346,chr2,2,69135,69136,0.01
39347,chr2,1,69160,69160,0.01
39348,chr2,1,69179,69179,0.01
39349,chr2,1,69193,69193,0.01
39350,chr2,1,69204,69204,0.01
39351,chr2,1,69208,69208,0.01
39352,chr2,1,69214,69214,0.01
39353,chr2,1,69221,69221,0.01
39354,chr2,1,69228,69228,0.01
39355,chr2,1,69231,69231,0.01
39356,chr2,1,69241,69241,0.01
39357,chr2,1,69243,69243,0.01
39358,chr2,1,69251,69251,0.01
39359,chr2,1,69274,69274,0.01
39360,chr2,1,69276,69276,0.01
39361,chr2,1,69296,69296,0.01
39362,chr2,1,69311,69311,0.01
39363,chr2,1,69317,69317,0.01
39364,chr2,1,69330,69330,0.01
39365,chr2,1,69344,69344,0.01
39366,chr2,1,69347,69347,0.01
39367,chr2,1,69354,69354,0.01
39368,chr2,1,69371,69371,0.01
39369,chr2,1,69374,69374,0.01
39370,chr2,2,69381,69382,0.01
39371,chr2,1,69387,69387,0.01
39372,chr2,1,69392,69392,0.01
39373,chr2,1,69403,69403,0.01
39374,chr2,1,69405,69405,0.01
39375,chr2,1,69410,69410,0.01
39376,chr2,3,69412,69414,0.01
39377,chr2,2,69420,69421,0.01
39378,chr2,2,69423,69424,0.01
39379,chr2,1,69431,69431,0.01
39380,chr2,1,69448,69448,0.01
39381,chr2,1,69450,69450,0.01
39382,chr2,1,69455,69455,0.01
39383,chr2,1,69459,69459,0.01
39384,chr2,1,69466,69466,0.01
39385,chr2,1,69469,69469,0.01
39386,chr2,1,69473,69473,0.01
39387,chr2,1,69480,69480,0.01
39388,chr2,1,69487,69487,0.01
39389,chr2,1,69490,69490,0.01
39390,chr2,1,69492,69492,0.01
39391,chr2,1,69496,69496,0.01
39392,chr2,6,69505,69510,0.01
39393,chr2,2,69512,69513,0.01
39394,chr2,1,69521,69521,0.01
39395,chr2,3,69528,69530,0.01
39396,chr2,1,69536,69536,0.01
39397,chr2,2,69538,69539,0.01
39398,chr2,1,69558,69558,0.01
39399,chr2,3,69561,69563,0.01
39400,chr2,2,69565,69566,0.01
39401,chr2,3,69581,69583,0.01
39402,chr2,1,69605,69605,0.01
39403,chr2,2,69645,69646,0.01
39404,chr2,1,69653,69653,0.01
39405,chr2,1,69661,69661,0.01
39406,chr2,1,69663,69663,0.01
39407,chr2,1,69667,69667,0.01
39408,chr2,1,69672,69672,0.01
39409,chr2,1,69701,69701,0.01
39410,chr2,1,69709,69709,0.01
39411,chr2,1,69712,69712,0.01
39412,chr2,2,69715,69716,0.01
39413,chr2,1,69724,69724,0.01
39414,chr2,1,69733,69733,0.01
39415,chr2,2,69746,69747,0.01
39416,chr2,1,69763,69763,0.01
39417,chr2,1,69766,69766,0.01
39418,chr2,1,69770,69770,0.01
39419,chr2,1,69773,69773,0.01
39420,chr2,1,69792,69792,0.01
39421,chr2,3,69798,69800,0.01
39422,chr2,1,69805,69805,0.01
39423,chr2,1,69807,69807,0.01
39424,chr2,1,69816,69816,0.01
39425,chr2,1,69821,69821,0.01
39426,chr2,1,69824,69824,0.01
39427,chr2,1,69841,69841,0.01
39428,chr2,2,69854,69855,0.01
39429,chr2,1,69867,69867,0.01
39430,chr2,1,69880,69880,0.01
39431,chr2,2,69907,69908,0.01
39432,chr2,1,69910,69910,0.01
39433,chr2,1,69936,69936,0.01
39434,chr2,1,69943,69943,0.01
39435,chr2,3,69946,69948,0.01
39436,chr2,1,69967,69967,0.01
39437,chr2,2,69976,69977,0.01
39438,chr2,1,69981,69981,0.01
39439,chr2,1,69995,69995,0.01
39440,chr2,1,70002,70002,0.01
39441,chr2,1,70008,70008,0.01
39442,chr2,2,70014,70015,0.01
39443,chr2,2,70018,70019,0.01
39444,chr2,1,70025,70025,0.01
39445,chr2,1,70039,70039,0.01
39446,chr2,1,70050,70050,0.01
39447,chr2,1,70052,70052,0.01
39448,chr2,1,70054,70054,0.01
39449,chr2,1,70079,70079,0.01
39450,chr2,2,70081,70082,0.01
39451,chr2,1,70108,70108,0.01
39452,chr2,1,70116,70116,0.01
39453,chr2,1,70118,70118,0.01
39454,chr2,1,70126,70126,0.01
39455,chr2,2,70150,70151,0.01
39456,chr2,1,70157,70157,0.01
39457,chr2,3,70160,70162,0.01
39458,chr2,1,70166,70166,0.01
39459,chr2,1,70175,70175,0.01
39460,chr2,1,70185,70185,0.01
39461,chr2,1,70197,70197,0.01
39462,chr2,2,70210,70211,0.01
39463,chr2,1,70249,70249,0.01
39464,chr2,1,70253,70253,0.01
39465,chr2,1,70263,70263,0.01
39466,chr2,1,70269,70269,0.01
39467,chr2,1,70277,70277,0.01
39468,chr2,1,70280,70280,0.01
39469,chr2,4,70293,70296,0.01
39470,chr2,1,70299,70299,0.01
39471,chr2,1,70307,70307,0.01
39472,chr2,1,70313,70313,0.01
39473,chr2,1,70333,70333,0.01
39474,chr2,1,70343,70343,0.01
39475,chr2,6,70347,70352,0.01
39476,chr2,1,70354,70354,0.01
39477,chr2,2,70357,70358,0.01
39478,chr2,1,70361,70361,0.01
39479,chr2,1,70379,70379,0.01
39480,chr2,1,70382,70382,0.01
39481,chr2,1,70388,70388,0.01
39482,chr2,3,70392,70394,0.01
39483,chr2,1,70400,70400,0.01
39484,chr2,2,70404,70405,0.01
39485,chr2,1,70417,70417,0.01
39486,chr2,6,70430,70435,0.01
39487,chr2,9,70443,70451,0.01
39488,chr2,1,70456,70456,0.01
39489,chr2,1,70459,70459,0.01
39490,chr2,1,70482,70482,0.01
39491,chr2,1,70488,70488,0.01
39492,chr2,6,70499,70504,0.01
39493,chr2,2,70513,70514,0.01
39494,chr2,1,70516,70516,0.01
39495,chr2,3,70525,70527,0.01
39496,chr2,1,70531,70531,0.01
39497,chr2,1,70537,70537,0.01
39498,chr2,4,70559,70562,0.01
39499,chr2,1,70566,70566,0.01
39500,chr2,2,70583,70584,0.01
39501,chr2,1,70588,70588,0.01
39502,chr2,1,70600,70600,0.01
39503,chr2,1,70612,70612,0.01
39504,chr2,1,70621,70621,0.01
39505,chr2,1,70637,70637,0.01
39506,chr2,1,70642,70642,0.01
39507,chr2,2,70650,70651,0.01
39508,chr2,1,70658,70658,0.01
39509,chr2,3,70660,70662,0.01
39510,chr2,1,70665,70665,0.01
39511,chr2,1,70668,70668,0.01
39512,chr2,1,70697,70697,0.01
39513,chr2,1,70706,70706,0.01
39514,chr2,1,70714,70714,0.01
39515,chr2,1,70717,70717,0.01
39516,chr2,1,70739,70739,0.01
39517,chr2,2,70756,70757,0.01
39518,chr2,2,70761,70762,0.01
39519,chr2,1,70764,70764,0.01
39520,chr2,1,70774,70774,0.01
39521,chr2,1,70782,70782,0.01
39522,chr2,1,70788,70788,0.01
39523,chr2,1,70790,70790,0.01
39524,chr2,1,70793,70793,0.01
39525,chr2,2,70799,70800,0.01
39526,chr2,2,70803,70804,0.01
39527,chr2,2,70808,70809,0.01
39528,chr2,1,70811,70811,0.01
39529,chr2,1,70813,70813,0.01
39530,chr2,1,70818,70818,0.01
39531,chr2,1,70833,70833,0.01
39532,chr2,1,70837,70837,0.01
39533,chr2,1,70886,70886,0.01
39534,chr2,1,70899,70899,0.01
39535,chr2,2,70908,70909,0.01
39536,chr2,1,70914,70914,0.01
39537,chr2,2,70917,70918,0.01
39538,chr2,1,70923,70923,0.01
39539,chr2,1,70928,70928,0.01
39540,chr2,1,70935,70935,0.01
39541,chr2,1,70941,70941,0.01
39542,chr2,1,70961,70961,0.01
39543,chr2,2,70963,70964,0.01
39544,chr2,1,70970,70970,0.01
39545,chr2,1,71000,71000,0.01
39546,chr2,1,71002,71002,0.01
39547,chr2,1,71005,71005,0.01
39548,chr2,1,71007,71007,0.01
39549,chr2,2,71013,71014,0.01
39550,chr2,1,71018,71018,0.01
39551,chr2,1,71027,71027,0.01
39552,chr2,1,71029,71029,0.01
39553,chr2,1,71032,71032,0.01
39554,chr2,2,71039,71040,0.01
39555,chr2,1,71051,71051,0.01
39556,chr2,1,71059,71059,0.01
39557,chr2,1,71079,71079,0.01
39558,chr2,1,71085,71085,0.01
39559,chr2,1,71095,71095,0.01
39560,chr2,1,71110,71110,0.01
39561,chr2,1,71112,71112,0.01
39562,chr2,1,71120,71120,0.01
39563,chr2,1,71139,71139,0.01
39564,chr2,1,71157,71157,0.01
39565,chr2,1,71162,71162,0.01
39566,chr2,2,71165,71166,0.01
39567,chr2,1,71169,71169,0.01
39568,chr2,1,71192,71192,0.01
39569,chr2,1,71197,71197,0.01
39570,chr2,1,71219,71219,0.01
39571,chr2,2,71228,71229,0.01
39572,chr2,1,71232,71232,0.01
39573,chr2,1,71240,71240,0.01
39574,chr2,1,71242,71242,0.01
39575,chr2,1,71251,71251,0.01
39576,chr2,2,71268,71269,0.01
39577,chr2,1,71287,71287,0.01
39578,chr2,1,71293,71293,0.01
39579,chr2,1,71308,71308,0.01
39580,chr2,1,71313,71313,0.01
39581,chr2,1,71319,71319,0.01
39582,chr2,1,71324,71324,0.01
39583,chr2,1,71341,71341,0.01
39584,chr2,3,71371,71373,0.01
39585,chr2,1,71378,71378,0.01
39586,chr2,1,71383,71383,0.01
39587,chr2,1,71406,71406,0.01
39588,chr2,1,71408,71408,0.01
39589,chr2,1,71410,71410,0.01
39590,chr2,1,71418,71418,0.01
39591,chr2,1,71424,71424,0.01
39592,chr2,1,71433,71433,0.01
39593,chr2,1,71443,71443,0.01
39594,chr2,1,71453,71453,0.01
39595,chr2,1,71460,71460,0.01
39596,chr2,1,71466,71466,0.01
39597,chr2,1,71473,71473,0.01
39598,chr2,2,71486,71487,0.01
39599,chr2,1,71493,71493,0.01
39600,chr2,1,71495,71495,0.01
39601,chr2,2,71498,71499,0.01
39602,chr2,1,71503,71503,0.01
39603,chr2,1,71521,71521,0.01
39604,chr2,1,71531,71531,0.01
39605,chr2,1,71534,71534,0.01
39606,chr2,1,71544,71544,0.01
39607,chr2,1,71557,71557,0.01
39608,chr2,1,71560,71560,0.01
39609,chr2,1,71565,71565,0.01
39610,chr2,1,71572,71572,0.01
39611,chr2,1,71576,71576,0.01
39612,chr2,1,71583,71583,0.01
39613,chr2,1,71585,71585,0.01
39614,chr2,1,71589,71589,0.01
39615,chr2,1,71597,71597,0.01
39616,chr2,3,71604,71606,0.01
39617,chr2,1,71629,71629,0.01
39618,chr2,1,71636,71636,0.01
39619,chr2,1,71658,71658,0.01
39620,chr2,1,71665,71665,0.01
39621,chr2,2,71679,71680,0.01
39622,chr2,1,71694,71694,0.01
39623,chr2,1,71699,71699,0.01
39624,chr2,2,71703,71704,0.01
39625,chr2,2,71714,71715,0.01
39626,chr2,1,71721,71721,0.01
39627,chr2,1,71726,71726,0.01
39628,chr2,3,71735,71737,0.01
39629,chr2,1,71758,71758,0.01
39630,chr2,1,71764,71764,0.01
39631,chr2,1,71777,71777,0.01
39632,chr2,1,71785,71785,0.01
39633,chr2,1,71792,71792,0.01
39634,chr2,1,71816,71816,0.01
