"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"851","chr16",31830668,31830668,0.0332884761085109,0.0332884761085109,72200,362955,362955,1,6,0.965407671510815,1,0.965530870281421,1
"2138","chr7",63361127,63361127,0.0332880795662197,0.0332880795662197,169412,192109,192109,1,7,0.965456007870574,1,0.96557920664118,1
"2966","chr16",1535814,1535814,-0.0332824102690091,0.0332824102690091,68962,355139,355139,1,5,0.96612534855968,1,0.966243536853969,1
"730","chr14",103415882,103415882,0.0332804580943363,0.0332804580943363,60812,336297,336297,1,6,0.966349051590517,1,0.966466355683103,1
"3768","chr7",12810263,12810263,-0.0332794519670593,0.0332794519670593,166395,185539,185539,1,1,0.966461345206787,1,0.966577470363769,1
"1653","chr4",4341397,4341397,0.033278747893234,0.033278747893234,134910,105573,105573,1,3,0.966550944312682,1,0.966666774735764,1
"309","chr10",74454766,74454766,0.0332750783409433,0.0332750783409433,23903,247963,247963,1,1,0.966983024211506,1,0.967095023093875,1
"3788","chr7",55377050,55377050,-0.0332743024987969,0.0332743024987969,169098,191469,191469,1,1,0.967077633793717,1,0.967189043208285,1
"2738","chr12",10456885,10456885,-0.0332694687537603,0.0332694687537603,41682,291684,291684,1,1,0.967656196441324,1,0.967763774315178,1
"3211","chr2",133934804,133934804,-0.0332669703696598,0.0332669703696598,106991,63805,63805,1,1,0.967958298689819,1,0.968063223958565,1
"738","chr14",105944655,105944655,0.033266060545394,0.033266060545394,61457,337966,337966,1,7,0.968065876563674,1,0.968170212364618,1
"1532","chr3",42978180,42978180,0.0332658702778464,0.0332658702778464,124848,83279,83279,1,8,0.968085034267237,1,0.96818907533428,1
"2701","chr11",77222962,77222962,-0.0332656781855377,0.0332656781855377,36648,280604,280604,1,1,0.968103897236899,1,0.968207643570041,1
"3215","chr2",138582049,138582049,-0.0332656253049697,0.0332656253049697,107219,64200,64200,1,1,0.968109791914919,1,0.96821353824806,1
"3899","chr8",121166405,121166405,-0.0332653905032288,0.0332653905032288,183202,223042,223042,1,1,0.9681345495626,1,0.968238001161841,1
"1905","chr6",26017619,26017619,0.0332585605348167,0.0332585605348167,154992,149406,149406,1,15,0.968937109974945,1,0.96903584583177,1
"3390","chr3",134339988,134339988,-0.0332569984987922,0.0332569984987922,130144,94506,94506,1,1,0.969142539503922,1,0.969239801691242,1
"1805","chr5",96881859,96881859,0.0332548897398797,0.0332548897398797,147282,132471,132471,1,1,0.969371842478877,1,0.969467925730594,1
"901","chr16",89734986,89734986,0.0332547642998104,0.0332547642998104,76744,373655,373655,1,2,0.96938481077052,1,0.969480599288336,1
"3152","chr19",58951672,58951672,-0.033253564984453,0.033253564984453,98249,431123,431123,1,12,0.969520683098868,1,0.96961558741498,1
"619","chr13",22243030,22243030,0.0332525987883857,0.0332525987883857,50569,312912,312912,1,24,0.969628260972722,1,0.969723165288835,1
"773","chr15",57250375,57250375,0.0332432362303333,0.0332432362303333,64148,344113,344113,1,1,0.970737344642077,1,0.970826059546269,1
"3586","chr5",167181519,167181519,-0.033239100939459,0.033239100939459,151203,141155,141155,1,4,0.971233971265213,1,0.971320328298198,1
"3494","chr4",149709111,149709111,-0.0332386276070009,0.0332386276070009,140694,117872,117872,1,1,0.971285254963982,1,0.971371611996967,1
"1061","chr18",20714496,20714496,0.0332384009657807,0.0332384009657807,87708,402593,402593,1,8,0.97131502308798,1,0.971401085387064,1
"3779","chr7",36749772,36749772,-0.0332341530202326,0.0332341530202326,167886,189004,189004,1,1,0.971820196994245,1,0.971902722486517,1
"3920","chr8",144103587,144103587,-0.0332332805427116,0.0332332805427116,184857,226347,226347,1,1,0.971917753915466,1,0.971999395206035,1
"552","chr12",58238232,58238232,0.0332331157791893,0.0332331157791893,44974,299742,299742,1,1,0.971939564224138,1,0.972020910780806,1
"2589","chr10",64565750,64565750,-0.0332296149984995,0.0332296149984995,23237,246500,246500,1,15,0.972341286531162,1,0.972421159418325,1
"2414","chr1",46052453,46052453,-0.0332259487823707,0.0332259487823707,7241,17757,17757,1,1,0.972783976850421,1,0.972862081334178,1
"3167","chr2",34852273,34852273,-0.0332258138400285,0.0332258138400285,101007,50952,50952,1,1,0.972797829343766,1,0.972875933827523,1
"2055","chr6",168743574,168743574,0.033225763601667,0.033225763601667,163996,178575,178575,1,3,0.972804608223488,1,0.972882712707246,1
"3449","chr4",5760808,5760808,-0.0332220293310029,0.0332220293310029,135025,105904,105904,1,1,0.97322696190358,1,0.97330270851613,1
"3869","chr8",47527657,47527657,-0.0332212975852402,0.0332212975852402,179988,216352,216352,1,1,0.973317445211178,1,0.973393191823728,1
"2967","chr16",2014063,2014063,-0.0332210365149331,0.0332210365149331,69130,355695,355695,1,24,0.973344560730068,1,0.973420012608716,1
"2935","chr15",63845726,63845726,-0.0332182057645222,0.0332182057645222,64685,345160,345160,1,1,0.973670241690641,1,0.973744514633685,1
"153","chr1",154128041,154128041,0.0332156964455063,0.0332156964455063,12339,29628,29628,1,8,0.973987080634185,1,0.974059879907725,1
"3187","chr2",74811430,74811430,-0.0332058694907813,0.0332058694907813,103616,56587,56587,1,1,0.975156584753238,1,0.975223194614858,1
"3479","chr4",88775480,88775480,-0.0332044112250482,0.0332044112250482,138580,113480,113480,1,1,0.975331361956514,1,0.975396498148629,1
"3709","chr6",99882954,99882954,-0.033202106007803,0.033202106007803,159871,169725,169725,1,1,0.975596032999587,1,0.975660284989998,1
"1763","chr5",2537496,2537496,0.0332002470955758,0.0332002470955758,143284,124123,124123,1,9,0.975820030764325,1,0.975882219617429,1
"1140","chr19",36247526,36247526,0.033199812216452,0.033199812216452,94273,420113,420113,1,6,0.975866893454579,1,0.975928198105981,1
"1052","chr17",81047941,81047941,0.03319783771339,0.03319783771339,87062,400923,400923,1,4,0.976092070154921,1,0.976151901136818,1
"1689","chr4",77226974,77226974,0.0331977237435183,0.0331977237435183,137974,112189,112189,1,12,0.976107691051672,1,0.97616752203357,1
"3143","chr19",53233164,53233164,-0.0331931573715338,0.0331931573715338,97208,428146,428146,1,4,0.976654717171875,1,0.976713369218168,1
"144","chr1",150338087,150338087,0.0331845279608121,0.0331845279608121,11831,28242,28242,1,1,0.977668601791216,1,0.977720474957787,1
"140","chr1",149294708,149294708,0.0331808163397158,0.0331808163397158,11720,27908,27908,1,2,0.978116892054593,1,0.978166996817758,1
"1897","chr6",15428301,15428301,0.0331806604853164,0.0331806604853164,154332,148148,148148,1,1,0.978136344492057,1,0.978186449255222,1
"2938","chr15",70205818,70205818,-0.0331748836341631,0.0331748836341631,65403,346651,346651,1,1,0.978836926974666,1,0.978884084398821,1
"2169","chr7",130131676,130131676,0.0331732067542782,0.0331732067542782,173557,201573,201573,1,61,0.979042945971444,1,0.979089808661699,1
"3555","chr5",108023428,108023428,-0.0331711342053762,0.0331711342053762,147542,132907,132907,1,1,0.979289343512656,1,0.979334732533406,1
"1995","chr6",42927975,42927975,0.0331708905648947,0.0331708905648947,157767,165075,165075,1,34,0.97931763796715,1,0.979363026987899,1
"3599","chr6",467681,467681,-0.0331701491075326,0.0331701491075326,152923,145216,145216,1,7,0.979405468669639,1,0.979450562956488,1
"1001","chr17",56356963,56356963,0.0331688703855164,0.0331688703855164,83544,391312,391312,1,3,0.979558435564243,1,0.979603235117191,1
"1300","chr2",113957041,113957041,0.033165221737508,0.033165221737508,105743,61121,61121,1,5,0.979972241961207,1,0.980014094175144,1
"3231","chr2",172175273,172175273,-0.0331647123463203,0.0331647123463203,108569,66660,66660,1,1,0.980033251878708,1,0.980075104092645,1
"3703","chr6",88187068,88187068,-0.0331607982712499,0.0331607982712499,159501,168893,168893,1,1,0.980506299789766,1,0.980545499398595,1
"2995","chr16",53410108,53410108,-0.0331607868010379,0.0331607868010379,72861,364269,364269,1,1,0.980508657660974,1,0.980547857269803,1
"1647","chr4",2137264,2137264,0.0331602524911691,0.0331602524911691,134450,104349,104349,1,2,0.980572025449683,1,0.980610340856809,1
"3531","chr5",66145546,66145546,-0.0331597897327012,0.0331597897327012,145787,129327,129327,1,1,0.980627435423065,1,0.980665750830192,1
"2219","chr8",18744446,18744446,0.0331579225600082,0.0331579225600082,178132,212283,212283,1,1,0.980855264728516,1,0.98089269593394,1
"999","chr17",55434640,55434640,0.0331577672998606,0.0331577672998606,83407,391041,391041,1,1,0.980870590891367,1,0.98090802209679,1
"2510","chr1",229164755,229164755,-0.0331543133084672,0.0331543133084672,17839,41904,41904,1,1,0.981289702498548,1,0.981325660034466,1
"2451","chr1",154439516,154439516,-0.0331536492246962,0.0331536492246962,12383,29755,29755,1,1,0.981369575385711,1,0.981405238187728,1
"447","chr11",70257035,70257035,0.0331525234287021,0.0331525234287021,35780,278570,278570,1,7,0.981509868722573,1,0.98154523679069,1
"83","chr1",51444685,51444685,0.0331515552363747,0.0331515552363747,7576,18686,18686,1,1,0.981618625532031,1,0.981653109398445,1
"729","chr14",103367591,103367591,0.0331513451456564,0.0331513451456564,60790,336223,336223,1,5,0.981648983123832,1,0.981683172256344,1
"1538","chr3",46875766,46875766,0.0331466115513798,0.0331466115513798,125241,84189,84189,1,15,0.982210745939083,1,0.982242282466487,1
"3295","chr20",52185464,52185464,-0.0331436996895065,0.0331436996895065,116242,438416,438416,1,1,0.982545858384487,1,0.98257710017799,1
"2213","chr8",11604273,11604273,0.0331434231451068,0.0331434231451068,177726,211532,211532,1,1,0.982575921242386,1,0.982607163035889,1
"3410","chr3",170152397,170152397,-0.0331424849776304,0.0331424849776304,131760,98098,98098,1,1,0.982681141245033,1,0.982712088304635,1
"2236","chr8",41570554,41570554,0.0331373930927172,0.0331373930927172,179770,215837,215837,1,2,0.983282398403014,1,0.983310398123606,1
"2900","chr14",99700232,99700232,-0.0331368984465483,0.0331368984465483,60152,334558,334558,1,1,0.983342524118812,1,0.983370523839404,1
"1401","chr20",25039812,25039812,0.0331348700254842,0.0331348700254842,114731,434173,434173,1,12,0.983575953368381,1,0.98360306888727,1
"996","chr17",48912621,48912621,0.0331342267576867,0.0331342267576867,83142,390472,390472,1,25,0.983657889392851,1,0.98368500491174,1
"229","chr1",234905772,234905772,0.0331330698846394,0.0331330698846394,18317,42864,42864,1,1,0.983794645922902,1,0.983821761441791,1
"113","chr1",93251184,93251184,0.0331321470973256,0.0331321470973256,9801,23397,23397,1,12,0.983907823740875,1,0.983934055058061,1
"58","chr1",36173658,36173658,0.0331304403165599,0.0331304403165599,6006,14668,14668,1,5,0.984102642849417,1,0.9841279899649,1
"1572","chr3",112359488,112359488,0.0331296913417771,0.0331296913417771,128412,90870,90870,1,7,0.984197547165529,1,0.984222894281013,1
"105","chr1",85513315,85513315,0.0331293501462463,0.0331293501462463,9379,22348,22348,1,15,0.984246767726991,1,0.984272114842475,1
"2712","chr11",95500778,95500778,-0.0331267371882499,0.0331267371882499,37495,282280,282280,1,1,0.984556827790813,1,0.984581290704594,1
"827","chr16",3062795,3062795,0.0331263853747156,0.0331263853747156,69523,356794,356794,1,9,0.984593964262336,1,0.984618427176116,1
"2144","chr7",72935636,72935636,0.0331259892454222,0.0331259892454222,169958,193242,193242,1,17,0.984646132162807,1,0.984670595076588,1
"1973","chr6",32712979,32712979,0.0331258896673984,0.0331258896673984,156394,159890,159890,1,2,0.984656153115441,1,0.984680616029221,1
"1658","chr4",7757947,7757947,0.033125604107167,0.033125604107167,135353,106693,106693,1,3,0.984692700119161,1,0.984716868299041,1
"1018","chr17",74017805,74017805,0.0331230940877679,0.0331230940877679,85141,395153,395153,1,1,0.984991560294746,1,0.98501396007122,1
"3386","chr3",115386082,115386082,-0.0331224327816903,0.0331224327816903,128621,91276,91276,1,1,0.985064654302187,1,0.985086759344759,1
"2042","chr6",157099227,157099227,0.0331210314694909,0.0331210314694909,162809,175909,175909,1,2,0.985239726239363,1,0.985261536548035,1
"3285","chr20",18121410,18121410,-0.0331200618612246,0.0331200618612246,114476,433422,433422,1,2,0.985351430387831,1,0.9853723564948,1
"1804","chr5",95767550,95767550,0.0331199745180156,0.0331199745180156,147205,132315,132315,1,4,0.985360861872663,1,0.985381787979631,1
"2346","chrX",77912605,77912605,0.0331148066802537,0.0331148066802537,193263,459219,459219,1,2,0.985973908386683,1,0.985993360824147,1
"1544","chr3",50232459,50232459,0.0331132631955443,0.0331132631955443,125706,85556,85556,1,4,0.986153696066275,1,0.986172853769838,1
"435","chr11",66085958,66085958,0.0331122240300529,0.0331122240300529,34980,276269,276269,1,2,0.986285442120009,1,0.986303715621869,1
"2586","chr10",63800880,63800880,-0.0331113999263548,0.0331113999263548,23186,246407,246407,1,1,0.98638270430733,1,0.986400093607487,1
"2426","chr1",93296109,93296109,-0.0331093011930569,0.0331093011930569,9806,23406,23406,1,1,0.986645901680897,1,0.98666211204545,1
"2666","chr11",33101141,33101141,-0.0331090337352175,0.0331090337352175,32232,269246,269246,1,1,0.986678322410004,1,0.986694532774557,1
"1497","chr22",45706726,45706726,0.0331089194376023,0.0331089194376023,121681,451870,451870,1,20,0.986691585435547,1,0.986707795800101,1
"1934","chr6",29648628,29648628,0.0331088333961921,0.0331088333961921,155617,152369,152369,1,22,0.986700427452577,1,0.98671663781713,1
"3484","chr4",100065546,100065546,-0.0331057842116437,0.0331057842116437,138895,114133,114133,1,1,0.987055581803247,1,0.987070613232196,1
"1737","chr4",184642694,184642694,0.033105443965782,0.033105443965782,141941,120494,120494,1,3,0.987099202420591,1,0.98711423384954,1
"571","chr12",105948248,105948248,0.0331034517382339,0.0331034517382339,47061,303854,303854,1,1,0.987343831558397,1,0.987358568253445,1
"3735","chr6",152955983,152955983,-0.0331018768535399,0.0331018768535399,162586,175518,175518,1,1,0.987534229658424,1,0.987548671619572,1
"2769","chr12",76864252,76864252,-0.0331010026779819,0.0331010026779819,45826,301373,301373,1,1,0.98763915492717,1,0.987653596888317,1
"1156","chr19",42817984,42817984,0.0330983566857254,0.0330983566857254,95337,423039,423039,1,9,0.98793978350616,1,0.987953341265605,1
"3918","chr8",143610829,143610829,-0.0330966181001335,0.0330966181001335,184764,226075,226075,1,1,0.988141970962227,1,0.988154055052166,1
"442","chr11",68081226,68081226,0.0330958461936798,0.0330958461936798,35400,277548,277548,1,8,0.988235401608834,1,0.988246896230972,1
"1292","chr2",102867466,102867466,0.0330943026266622,0.0330943026266622,105060,59725,59725,1,7,0.988414010352823,1,0.98842521024106,1
"3854","chr8",6924737,6924737,-0.0330929911071108,0.0330929911071108,177235,210520,210520,1,3,0.988573166659347,1,0.988584071813683,1
"2389","chr1",22137435,22137435,-0.0330885494342991,0.0330885494342991,4231,10263,10263,1,2,0.989089540453849,1,0.989099561406482,1
"3313","chr22",19436867,19436867,-0.0330862083868012,0.0330862083868012,119347,445913,445913,1,2,0.989385158556523,1,0.989394884775255,1
"3975","chrX",68522680,68522680,-0.0330820487181209,0.0330820487181209,192947,458298,458298,1,1,0.989859974870988,1,0.989869406355819,1
"233","chr1",236686804,236686804,0.0330818255971497,0.0330818255971497,18482,43227,43227,1,15,0.989885911454273,1,0.989895342939104,1
"1068","chr18",34854722,34854722,0.0330800319124614,0.0330800319124614,88014,403496,403496,1,6,0.990099593532477,1,0.990109025017308,1
"3219","chr2",147280197,147280197,-0.0330774787705833,0.0330774787705833,107460,64550,64550,1,1,0.990400222111468,1,0.990409653596299,1
"1258","chr2",45028604,45028604,0.0330766066912739,0.0330766066912739,101660,52193,52193,1,16,0.990503378976808,1,0.990512810461639,1
"484","chr11",118660965,118660965,0.033073601062453,0.033073601062453,38750,285061,285061,1,1,0.990865606941101,1,0.99087444895813,1
"214","chr1",228402036,228402036,0.0330672830172847,0.0330672830172847,17712,41574,41574,1,10,0.991634272954834,1,0.991642525504061,1
"3192","chr2",101620543,101620543,-0.0330610422059337,0.0330610422059337,104920,59487,59487,1,1,0.99238554966841,1,0.992392328548132,1
"1360","chr2",231714705,231714705,0.0330592973567121,0.0330592973567121,111871,73809,73809,1,6,0.99257977930915,1,0.99258596872107,1
"1974","chr6",32728862,32728862,0.0330570564761795,0.0330570564761795,156402,159905,159905,1,35,0.992854471304855,1,0.992860071248973,1
"3590","chr5",173415991,173415991,-0.0330513188290241,0.0330513188290241,151783,142400,142400,1,10,0.993543264431424,1,0.993548274907741,1
"45","chr1",25175737,25175737,0.033050812805019,0.033050812805019,4652,11238,11238,1,6,0.993603979615024,1,0.993608990091341,1
"644","chr13",50783080,50783080,0.0330498450768702,0.0330498450768702,52472,317065,317065,1,1,0.993717452166898,1,0.993722462643215,1
"3598","chr6",317205,317205,-0.0330481218872124,0.0330481218872124,152893,145131,145131,1,2,0.993932902648508,1,0.993937618390924,1
"632","chr13",37005115,37005115,0.0330474680285872,0.0330474680285872,51618,315205,315205,1,35,0.994010122930563,1,0.994014838672978,1
"979","chr17",35277398,35277398,0.0330376320642727,0.0330376320642727,80840,384152,384152,1,1,0.995203205761694,1,0.995205858366803,1
"1726","chr4",166248057,166248057,0.0330358444140549,0.0330358444140549,141318,119176,119176,1,17,0.995426908792531,1,0.995429266663739,1
